Motor_Raw,MT6_Raw,Motor_Accum,MT6_Accum,Output_Accum,Progress_Perc
127.461,4.861,-127519.171,-28445.552,-8500.970,90.8
124.031,4.092,-127522.601,-28446.322,-8501.201,90.8
120.688,3.365,-127525.945,-28447.048,-8501.417,90.8
117.445,2.643,-127529.187,-28447.771,-8501.633,90.8
113.930,1.785,-127532.703,-28448.628,-8501.890,90.8
110.672,0.992,-127535.960,-28449.421,-8502.126,90.8
107.242,0.246,-127539.390,-28450.167,-8502.350,90.8
103.906,359.521,-127542.734,-28450.892,-8502.566,90.8
100.570,358.730,-127546.062,-28451.683,-8502.803,90.8
97.313,358.027,-127549.320,-28452.386,-8503.013,90.8
93.891,357.215,-127552.750,-28453.199,-8503.255,90.8
90.547,356.467,-127556.093,-28453.947,-8503.479,90.8
87.219,355.742,-127559.421,-28454.671,-8503.696,90.9
83.773,354.973,-127562.859,-28455.441,-8503.926,90.9
80.445,354.203,-127566.187,-28456.210,-8504.156,90.9
77.016,353.479,-127569.617,-28456.935,-8504.373,90.9
73.406,352.687,-127573.226,-28457.726,-8504.609,90.9
69.984,351.896,-127576.656,-28458.517,-8504.845,90.9
66.375,351.105,-127580.257,-28459.308,-8505.082,90.9
62.781,350.293,-127583.859,-28460.123,-8505.325,90.9
59.172,349.525,-127587.468,-28460.890,-8505.554,90.9
55.570,348.711,-127591.062,-28461.703,-8505.797,90.9
51.883,347.875,-127594.750,-28462.539,-8506.047,90.9
48.273,347.086,-127598.359,-28463.328,-8506.283,90.9
44.578,346.250,-127602.054,-28464.164,-8506.533,90.9
40.984,345.459,-127605.648,-28464.955,-8506.769,90.9
37.461,344.668,-127609.171,-28465.748,-8507.006,90.9
33.945,343.900,-127612.687,-28466.515,-8507.235,90.9
30.336,343.131,-127616.296,-28467.283,-8507.464,90.9
26.828,342.404,-127619.804,-28468.009,-8507.682,90.9
23.398,341.680,-127623.234,-28468.736,-8507.899,90.9
19.891,340.912,-127626.742,-28469.503,-8508.128,90.9
16.461,340.162,-127630.171,-28470.251,-8508.352,90.9
12.852,339.393,-127633.781,-28471.021,-8508.582,90.9
9.430,338.670,-127637.210,-28471.744,-8508.798,90.9
5.820,337.900,-127640.820,-28472.513,-8509.028,90.9
2.305,337.154,-127644.328,-28473.259,-8509.250,90.9
358.883,336.273,-127647.757,-28474.140,-8509.514,90.9
355.453,335.484,-127651.179,-28474.929,-8509.750,90.9
352.023,334.670,-127654.609,-28475.744,-8509.994,90.9
348.602,333.879,-127658.039,-28476.535,-8510.230,90.9
345.336,333.133,-127661.296,-28477.283,-8510.454,90.9
341.828,332.318,-127664.804,-28478.095,-8510.696,90.9
338.484,331.439,-127668.148,-28478.974,-8510.958,90.9
335.141,330.605,-127671.492,-28479.808,-8511.208,90.9
331.633,329.770,-127675.000,-28480.644,-8511.458,90.9
328.203,328.893,-127678.429,-28481.521,-8511.720,90.9
324.859,328.078,-127681.773,-28482.335,-8511.963,90.9
321.352,327.242,-127685.289,-28483.171,-8512.213,90.9
318.008,326.496,-127688.625,-28483.917,-8512.436,90.9
314.578,325.660,-127692.054,-28484.753,-8512.686,90.9
311.234,324.871,-127695.398,-28485.544,-8512.922,91.0
307.805,324.102,-127698.828,-28486.312,-8513.152,91.0
304.383,323.287,-127702.250,-28487.126,-8513.395,91.0
300.953,322.498,-127705.679,-28487.916,-8513.630,91.0
297.625,321.750,-127709.007,-28488.664,-8513.854,91.0
294.102,320.914,-127712.531,-28489.500,-8514.104,91.0
290.758,320.168,-127715.875,-28490.246,-8514.328,91.0
287.242,319.465,-127719.390,-28490.949,-8514.538,91.0
283.906,318.674,-127722.734,-28491.740,-8514.774,91.0
280.391,317.949,-127726.242,-28492.464,-8514.991,91.0
277.047,317.201,-127729.585,-28493.212,-8515.213,91.0
273.617,316.389,-127733.015,-28494.025,-8515.457,91.0
270.195,315.729,-127736.437,-28494.685,-8515.654,91.0
266.766,315.025,-127739.867,-28495.388,-8515.864,91.0
263.523,314.500,-127743.109,-28495.914,-8516.021,91.0
260.180,313.904,-127746.453,-28496.509,-8516.199,91.0
256.922,313.137,-127749.718,-28497.277,-8516.428,91.0
253.320,312.104,-127753.312,-28498.310,-8516.737,91.0
249.633,310.982,-127757.000,-28499.431,-8517.073,91.0
245.852,309.949,-127760.781,-28500.464,-8517.381,91.0
242.328,309.314,-127764.304,-28501.101,-8517.572,91.0
238.820,308.721,-127767.812,-28501.693,-8517.749,91.0
235.391,308.193,-127771.242,-28502.220,-8517.906,91.0
231.781,307.666,-127774.851,-28502.748,-8518.063,91.0
228.453,307.008,-127778.179,-28503.406,-8518.260,91.0
225.109,306.215,-127781.523,-28504.199,-8518.498,91.0
221.680,305.512,-127784.953,-28504.902,-8518.708,91.0
218.336,304.699,-127788.296,-28505.714,-8518.950,91.0
215.000,303.973,-127791.640,-28506.441,-8519.167,91.0
211.484,303.160,-127795.148,-28507.253,-8519.410,91.0
208.141,302.393,-127798.492,-28508.021,-8519.639,91.0
204.633,301.623,-127802.000,-28508.791,-8519.870,91.0
201.203,300.898,-127805.429,-28509.515,-8520.085,91.0
197.773,300.150,-127808.859,-28510.263,-8520.309,91.0
194.438,299.426,-127812.203,-28510.988,-8520.526,91.0
190.828,298.680,-127815.812,-28511.734,-8520.749,91.0
187.492,298.020,-127819.140,-28512.394,-8520.946,91.0
184.070,297.273,-127822.562,-28513.140,-8521.169,91.0
180.641,296.504,-127825.992,-28513.910,-8521.399,91.0
177.297,295.801,-127829.335,-28514.613,-8521.609,91.0
173.953,295.010,-127832.679,-28515.406,-8521.846,91.0
170.445,294.262,-127836.187,-28516.152,-8522.069,91.0
167.188,293.516,-127839.453,-28516.898,-8522.292,91.1
163.672,292.680,-127842.960,-28517.734,-8522.542,91.1
160.328,291.846,-127846.304,-28518.568,-8522.791,91.1
156.906,291.076,-127849.734,-28519.337,-8523.021,91.1
153.477,290.285,-127853.156,-28520.128,-8523.257,91.1
150.047,289.473,-127856.585,-28520.941,-8523.500,91.1
146.805,288.748,-127859.828,-28521.666,-8523.717,91.1
143.195,287.912,-127863.437,-28522.501,-8523.967,91.1
139.938,287.187,-127866.695,-28523.226,-8524.183,91.1
136.609,286.484,-127870.031,-28523.929,-8524.393,91.1
133.266,285.736,-127873.367,-28524.677,-8524.617,91.1
129.922,284.969,-127876.710,-28525.445,-8524.846,91.1
126.578,284.264,-127880.054,-28526.150,-8525.057,91.1
123.148,283.496,-127883.484,-28526.917,-8525.287,91.1
119.820,282.771,-127886.812,-28527.642,-8525.503,91.1
116.563,282.002,-127890.070,-28528.412,-8525.733,91.1
113.133,281.211,-127893.500,-28529.203,-8525.969,91.1
109.891,280.463,-127896.742,-28529.951,-8526.193,91.1
106.547,279.738,-127900.085,-28530.675,-8526.410,91.1
103.203,278.969,-127903.429,-28531.445,-8526.639,91.1
99.859,278.223,-127906.773,-28532.191,-8526.863,91.1
96.617,277.541,-127910.023,-28532.873,-8527.066,91.1
93.188,276.861,-127913.445,-28533.552,-8527.269,91.1
89.758,276.135,-127916.875,-28534.279,-8527.487,91.1
86.414,275.365,-127920.218,-28535.048,-8527.716,91.1
83.070,274.619,-127923.562,-28535.794,-8527.940,91.1
79.648,273.850,-127926.984,-28536.564,-8528.169,91.1
76.133,273.104,-127930.500,-28537.310,-8528.392,91.1
72.523,272.291,-127934.109,-28538.123,-8528.635,91.1
69.016,271.455,-127937.617,-28538.958,-8528.885,91.1
65.508,270.641,-127941.132,-28539.773,-8529.128,91.1
61.898,269.828,-127944.742,-28540.585,-8529.372,91.1
58.203,269.016,-127948.429,-28541.398,-8529.614,91.1
54.609,268.225,-127952.023,-28542.189,-8529.850,91.1
50.914,267.389,-127955.718,-28543.025,-8530.100,91.1
47.305,266.600,-127959.328,-28543.816,-8530.336,91.1
43.609,265.809,-127963.023,-28544.605,-8530.573,91.1
40.016,264.973,-127966.617,-28545.441,-8530.823,91.1
36.492,264.182,-127970.140,-28546.232,-8531.059,91.1
32.797,263.412,-127973.835,-28547.001,-8531.289,91.1
29.289,262.623,-127977.343,-28547.791,-8531.525,91.1
25.680,261.854,-127980.953,-28548.560,-8531.754,91.2
22.172,261.018,-127984.468,-28549.396,-8532.004,91.2
18.656,260.291,-127987.976,-28550.123,-8532.221,91.2
15.398,259.523,-127991.234,-28550.890,-8532.451,91.2
11.891,258.822,-127994.750,-28551.593,-8532.661,91.2
8.547,258.072,-127998.093,-28552.341,-8532.884,91.2
5.117,257.260,-128001.515,-28553.154,-8533.127,91.2
1.687,256.383,-128004.945,-28554.031,-8533.389,91.2
358.266,255.525,-128008.375,-28554.888,-8533.646,91.2
354.836,254.732,-128011.796,-28555.681,-8533.882,91.2
351.406,253.855,-128015.226,-28556.558,-8534.145,91.2
347.898,252.996,-128018.734,-28557.417,-8534.402,91.2
344.555,252.119,-128022.078,-28558.294,-8534.664,91.2
341.031,251.307,-128025.601,-28559.107,-8534.907,91.2
337.703,250.471,-128028.937,-28559.943,-8535.157,91.2
334.172,249.701,-128032.460,-28560.712,-8535.386,91.2
330.844,248.934,-128035.789,-28561.480,-8535.616,91.2
327.422,248.186,-128039.218,-28562.228,-8535.839,91.2
324.078,247.438,-128042.554,-28562.976,-8536.063,91.2
320.562,246.648,-128046.070,-28563.765,-8536.298,91.2
317.305,245.879,-128049.328,-28564.535,-8536.529,91.2
313.797,245.066,-128052.835,-28565.347,-8536.771,91.2
310.367,244.318,-128056.265,-28566.095,-8536.995,91.2
306.937,243.506,-128059.695,-28566.908,-8537.238,91.2
303.516,242.736,-128063.125,-28567.677,-8537.467,91.2
299.984,241.945,-128066.648,-28568.468,-8537.704,91.2
296.562,241.197,-128070.070,-28569.216,-8537.927,91.2
293.133,240.494,-128073.500,-28569.919,-8538.138,91.2
289.789,239.879,-128076.843,-28570.535,-8538.322,91.2
286.461,239.354,-128080.171,-28571.060,-8538.479,91.2
283.203,238.781,-128083.429,-28571.632,-8538.650,91.2
279.773,237.969,-128086.859,-28572.445,-8538.892,91.2
276.430,237.023,-128090.203,-28573.390,-8539.175,91.2
272.656,235.969,-128093.976,-28574.445,-8539.490,91.2
269.062,234.936,-128097.570,-28575.478,-8539.799,91.2
265.531,234.320,-128101.101,-28576.093,-8539.983,91.2
262.023,233.705,-128104.609,-28576.708,-8540.166,91.2
258.414,233.266,-128108.218,-28577.148,-8540.298,91.2
254.984,232.781,-128111.648,-28577.632,-8540.443,91.2
251.477,232.123,-128115.156,-28578.291,-8540.639,91.2
248.219,231.332,-128118.414,-28579.082,-8540.875,91.2
244.703,230.717,-128121.929,-28579.697,-8541.060,91.3
241.281,230.037,-128125.351,-28580.376,-8541.263,91.3
237.852,229.268,-128128.781,-28581.146,-8541.493,91.3
234.508,228.564,-128132.125,-28581.849,-8541.703,91.3
231.000,227.773,-128135.632,-28582.640,-8541.939,91.3
227.570,227.070,-128139.062,-28583.343,-8542.150,91.3
224.063,226.344,-128142.578,-28584.070,-8542.367,91.3
220.719,225.576,-128145.914,-28584.837,-8542.596,91.3
217.289,224.852,-128149.343,-28585.562,-8542.813,91.3
213.859,224.148,-128152.773,-28586.265,-8543.023,91.3
210.336,223.379,-128156.296,-28587.035,-8543.252,91.3
207.008,222.697,-128159.625,-28587.716,-8543.457,91.3
203.484,221.949,-128163.148,-28588.464,-8543.680,91.3
200.234,221.225,-128166.398,-28589.189,-8543.896,91.3
196.813,220.500,-128169.820,-28589.914,-8544.113,91.3
193.383,219.688,-128173.250,-28590.726,-8544.356,91.3
189.953,218.809,-128176.679,-28591.605,-8544.619,91.3
186.531,218.082,-128180.101,-28592.332,-8544.835,91.3
183.102,217.248,-128183.531,-28593.166,-8545.084,91.3
179.758,216.436,-128186.875,-28593.978,-8545.328,91.3
176.328,215.666,-128190.304,-28594.748,-8545.558,91.3
172.906,214.854,-128193.726,-28595.560,-8545.800,91.3
169.477,214.105,-128197.156,-28596.308,-8546.024,91.3
166.133,213.336,-128200.500,-28597.078,-8546.254,91.3
162.711,212.568,-128203.929,-28597.847,-8546.484,91.3
159.367,211.844,-128207.273,-28598.570,-8546.700,91.3
156.023,211.051,-128210.609,-28599.363,-8546.937,91.3
152.594,210.262,-128214.039,-28600.152,-8547.172,91.3
149.266,209.492,-128217.367,-28600.921,-8547.403,91.3
145.922,208.746,-128220.710,-28601.669,-8547.626,91.3
142.492,207.932,-128224.140,-28602.482,-8547.869,91.3
139.148,207.119,-128227.484,-28603.294,-8548.112,91.3
135.805,206.219,-128230.828,-28604.195,-8548.381,91.3
132.469,205.406,-128234.171,-28605.007,-8548.624,91.3
129.133,204.613,-128237.500,-28605.800,-8548.861,91.3
125.789,203.889,-128240.843,-28606.525,-8549.078,91.3
122.367,203.141,-128244.265,-28607.273,-8549.301,91.3
119.023,202.438,-128247.609,-28607.976,-8549.511,91.3
115.680,201.758,-128250.953,-28608.656,-8549.714,91.3
112.164,201.164,-128254.468,-28609.250,-8549.891,91.3
109.008,200.439,-128257.625,-28609.974,-8550.108,91.3
105.578,199.781,-128261.054,-28610.632,-8550.305,91.3
102.234,199.078,-128264.398,-28611.335,-8550.515,91.4
98.992,198.352,-128267.640,-28612.062,-8550.732,91.4
95.648,197.627,-128270.984,-28612.787,-8550.949,91.4
92.219,196.836,-128274.414,-28613.578,-8551.185,91.4
88.875,196.109,-128277.757,-28614.304,-8551.402,91.4
85.453,195.385,-128281.187,-28615.029,-8551.619,91.4
82.109,194.639,-128284.523,-28615.775,-8551.841,91.4
78.680,193.912,-128287.953,-28616.501,-8552.059,91.4
75.172,193.123,-128291.468,-28617.292,-8552.295,91.4
71.563,192.354,-128295.070,-28618.060,-8552.525,91.4
68.047,191.629,-128298.585,-28618.785,-8552.741,91.4
64.438,190.750,-128302.195,-28619.664,-8553.003,91.4
60.750,189.936,-128305.890,-28620.478,-8553.248,91.4
57.070,189.146,-128309.562,-28621.267,-8553.483,91.4
53.375,188.354,-128313.257,-28622.060,-8553.720,91.4
49.500,187.564,-128317.132,-28622.851,-8553.957,91.4
45.906,186.729,-128320.726,-28623.685,-8554.206,91.4
42.211,185.959,-128324.421,-28624.455,-8554.436,91.4
38.602,185.191,-128328.031,-28625.222,-8554.665,91.4
35.258,184.422,-128331.375,-28625.992,-8554.895,91.4
31.664,183.652,-128334.968,-28626.761,-8555.125,91.4
28.242,182.883,-128338.398,-28627.531,-8555.355,91.4
24.812,182.070,-128341.820,-28628.343,-8555.598,91.4
21.383,181.256,-128345.250,-28629.158,-8555.841,91.4
17.945,180.443,-128348.687,-28629.970,-8556.083,91.4
14.516,179.586,-128352.117,-28630.828,-8556.340,91.4
11.008,178.752,-128355.632,-28631.662,-8556.589,91.4
7.758,177.850,-128358.875,-28632.564,-8556.859,91.4
4.336,177.082,-128362.304,-28633.332,-8557.088,91.4
0.805,176.227,-128365.828,-28634.187,-8557.344,91.4
357.477,175.457,-128369.156,-28634.957,-8557.574,91.4
353.953,174.664,-128372.679,-28635.750,-8557.811,91.4
350.445,173.852,-128376.195,-28636.562,-8558.054,91.4
347.016,173.084,-128379.617,-28637.330,-8558.284,91.4
343.672,172.336,-128382.960,-28638.078,-8558.507,91.4
340.164,171.566,-128386.476,-28638.847,-8558.737,91.4
336.898,170.842,-128389.734,-28639.572,-8558.954,91.4
333.391,170.139,-128393.242,-28640.275,-8559.164,91.4
329.961,169.391,-128396.671,-28641.023,-8559.387,91.4
326.617,168.668,-128400.015,-28641.746,-8559.603,91.4
323.109,167.965,-128403.523,-28642.449,-8559.813,91.5
319.680,167.150,-128406.953,-28643.263,-8560.056,91.5
316.422,166.426,-128410.210,-28643.988,-8560.273,91.5
312.828,165.680,-128413.804,-28644.734,-8560.497,91.5
309.484,165.131,-128417.148,-28645.285,-8560.661,91.5
306.141,164.514,-128420.492,-28645.900,-8560.844,91.5
302.898,163.701,-128423.734,-28646.712,-8561.087,91.5
299.375,162.844,-128427.265,-28647.570,-8561.343,91.5
295.859,161.898,-128430.773,-28648.515,-8561.626,91.5
292.164,160.777,-128434.468,-28649.636,-8561.961,91.5
288.656,159.943,-128437.976,-28650.470,-8562.210,91.5
285.133,159.262,-128441.500,-28651.152,-8562.415,91.5
281.617,158.559,-128445.015,-28651.855,-8562.625,91.5
277.930,158.033,-128448.703,-28652.380,-8562.782,91.5
274.586,157.418,-128452.046,-28652.996,-8562.965,91.5
271.156,156.604,-128455.476,-28653.810,-8563.208,91.5
267.914,155.988,-128458.718,-28654.425,-8563.392,91.5
264.484,155.285,-128462.148,-28655.128,-8563.602,91.5
261.141,154.494,-128465.492,-28655.919,-8563.839,91.5
257.633,153.791,-128469.000,-28656.623,-8564.049,91.5
254.203,153.045,-128472.429,-28657.371,-8564.273,91.5
250.680,152.275,-128475.953,-28658.138,-8564.502,91.5
247.352,151.594,-128479.281,-28658.820,-8564.706,91.5
243.742,150.803,-128482.890,-28659.611,-8564.942,91.5
240.313,150.033,-128486.320,-28660.380,-8565.172,91.5
236.883,149.354,-128489.750,-28661.060,-8565.375,91.5
233.375,148.650,-128493.257,-28661.763,-8565.585,91.5
229.945,147.924,-128496.687,-28662.490,-8565.802,91.5
226.602,147.221,-128500.031,-28663.193,-8566.012,91.5
223.180,146.453,-128503.453,-28663.962,-8566.243,91.5
219.750,145.705,-128506.882,-28664.708,-8566.465,91.5
216.320,144.850,-128510.312,-28665.566,-8566.722,91.5
212.898,144.057,-128513.734,-28666.357,-8566.958,91.5
209.375,143.289,-128517.265,-28667.125,-8567.188,91.5
206.039,142.541,-128520.593,-28667.873,-8567.411,91.5
202.516,141.771,-128524.117,-28668.642,-8567.641,91.5
199.172,141.004,-128527.460,-28669.410,-8567.871,91.5
195.750,140.277,-128530.890,-28670.136,-8568.087,91.5
192.320,139.488,-128534.312,-28670.925,-8568.324,91.5
188.992,138.719,-128537.640,-28671.695,-8568.553,91.5
185.563,137.992,-128541.070,-28672.421,-8568.771,91.5
182.133,137.268,-128544.500,-28673.146,-8568.987,91.5
178.789,136.500,-128547.843,-28673.914,-8569.216,91.6
175.367,135.707,-128551.265,-28674.707,-8569.454,91.6
172.023,134.982,-128554.609,-28675.431,-8569.670,91.6
168.680,134.191,-128557.953,-28676.222,-8569.907,91.6
165.250,133.422,-128561.382,-28676.992,-8570.136,91.6
161.828,132.545,-128564.812,-28677.869,-8570.399,91.6
158.484,131.664,-128568.148,-28678.750,-8570.662,91.6
155.055,130.895,-128571.578,-28679.519,-8570.892,91.6
151.727,130.193,-128574.906,-28680.220,-8571.101,91.6
148.383,129.379,-128578.250,-28681.035,-8571.344,91.6
145.039,128.590,-128581.593,-28681.824,-8571.581,91.6
141.531,127.820,-128585.109,-28682.593,-8571.810,91.6
138.367,127.117,-128588.265,-28683.296,-8572.021,91.6
134.844,126.391,-128591.789,-28684.023,-8572.238,91.6
131.500,125.666,-128595.132,-28684.748,-8572.455,91.6
128.172,124.963,-128598.460,-28685.451,-8572.665,91.6
124.828,124.193,-128601.804,-28686.220,-8572.894,91.6
121.484,123.426,-128605.148,-28686.988,-8573.124,91.6
118.234,122.721,-128608.398,-28687.693,-8573.334,91.6
114.813,121.887,-128611.820,-28688.527,-8573.583,91.6
111.555,121.141,-128615.085,-28689.273,-8573.806,91.6
108.125,120.438,-128618.507,-28689.976,-8574.017,91.6
104.883,119.645,-128621.757,-28690.769,-8574.253,91.6
101.453,118.877,-128625.179,-28691.539,-8574.484,91.6
98.109,118.107,-128628.523,-28692.306,-8574.713,91.6
94.680,117.295,-128631.953,-28693.119,-8574.956,91.6
91.336,116.547,-128635.296,-28693.867,-8575.179,91.6
87.914,115.801,-128638.718,-28694.613,-8575.403,91.6
84.484,114.967,-128642.148,-28695.447,-8575.652,91.6
80.977,114.107,-128645.664,-28696.306,-8575.909,91.6
77.445,113.340,-128649.187,-28697.074,-8576.138,91.6
73.852,112.658,-128652.781,-28697.755,-8576.341,91.6
70.242,112.021,-128656.390,-28698.392,-8576.532,91.6
66.633,111.316,-128660.000,-28699.097,-8576.743,91.6
63.039,110.658,-128663.593,-28699.755,-8576.939,91.6
59.531,110.000,-128667.101,-28700.414,-8577.136,91.6
55.922,109.164,-128670.710,-28701.250,-8577.386,91.6
52.312,108.375,-128674.320,-28702.039,-8577.622,91.6
48.719,107.473,-128677.914,-28702.941,-8577.891,91.6
45.187,106.639,-128681.445,-28703.775,-8578.140,91.6
41.500,105.803,-128685.132,-28704.611,-8578.390,91.6
38.070,104.969,-128688.562,-28705.445,-8578.639,91.7
34.477,104.068,-128692.156,-28706.345,-8578.909,91.7
30.953,103.121,-128695.679,-28707.292,-8579.192,91.7
27.625,102.332,-128699.015,-28708.082,-8579.427,91.7
24.094,101.496,-128702.539,-28708.917,-8579.677,91.7
20.672,100.705,-128705.960,-28709.708,-8579.914,91.7
17.156,100.068,-128709.476,-28710.345,-8580.104,91.7
13.812,99.299,-128712.820,-28711.115,-8580.334,91.7
10.305,98.508,-128716.328,-28711.906,-8580.571,91.7
6.961,97.783,-128719.671,-28712.630,-8580.787,91.7
3.531,96.971,-128723.101,-28713.443,-8581.030,91.7
0.109,96.158,-128726.523,-28714.255,-8581.273,91.7
356.680,95.408,-128729.953,-28715.005,-8581.497,91.7
353.172,94.596,-128733.468,-28715.818,-8581.740,91.7
349.641,93.807,-128736.992,-28716.609,-8581.976,91.7
346.219,93.080,-128740.414,-28717.333,-8582.193,91.7
342.891,92.289,-128743.750,-28718.125,-8582.429,91.7
339.461,91.520,-128747.171,-28718.894,-8582.659,91.7
336.023,90.773,-128750.617,-28719.640,-8582.882,91.7
332.508,90.137,-128754.125,-28720.277,-8583.072,91.7
329.266,89.455,-128757.367,-28720.958,-8583.276,91.7
325.836,88.709,-128760.796,-28721.705,-8583.499,91.7
322.492,87.830,-128764.140,-28722.585,-8583.762,91.7
319.062,86.949,-128767.570,-28723.464,-8584.025,91.7
315.555,85.895,-128771.078,-28724.519,-8584.340,91.7
311.945,84.885,-128774.687,-28725.529,-8584.642,91.7
308.437,84.139,-128778.203,-28726.275,-8584.865,91.7
304.828,83.391,-128781.804,-28727.023,-8585.088,91.7
301.133,82.775,-128785.500,-28727.638,-8585.272,91.7
297.523,82.117,-128789.109,-28728.296,-8585.469,91.7
294.281,81.281,-128792.351,-28729.132,-8585.718,91.7
290.937,80.621,-128795.695,-28729.792,-8585.916,91.7
287.594,79.898,-128799.039,-28730.515,-8586.132,91.7
284.266,79.105,-128802.367,-28731.308,-8586.369,91.7
280.734,78.381,-128805.898,-28732.033,-8586.585,91.7
277.312,77.613,-128809.320,-28732.800,-8586.815,91.7
273.984,76.887,-128812.648,-28733.527,-8587.032,91.7
270.555,76.117,-128816.078,-28734.296,-8587.262,91.7
267.117,75.371,-128819.523,-28735.042,-8587.485,91.7
263.602,74.580,-128823.031,-28735.833,-8587.721,91.7
260.172,73.855,-128826.460,-28736.558,-8587.938,91.8
256.750,73.152,-128829.882,-28737.261,-8588.148,91.8
253.320,72.449,-128833.312,-28737.964,-8588.358,91.8
249.813,71.723,-128836.820,-28738.691,-8588.576,91.8
246.469,71.086,-128840.164,-28739.328,-8588.765,91.8
242.859,70.318,-128843.773,-28740.095,-8588.995,91.8
239.609,69.504,-128847.023,-28740.910,-8589.239,91.8
236.102,68.691,-128850.531,-28741.722,-8589.481,91.8
232.578,67.922,-128854.054,-28742.492,-8589.711,91.8
229.148,67.152,-128857.484,-28743.261,-8589.941,91.8
225.719,66.449,-128860.914,-28743.964,-8590.151,91.8
222.211,65.637,-128864.421,-28744.777,-8590.394,91.8
218.953,64.891,-128867.679,-28745.523,-8590.617,91.8
215.438,64.143,-128871.195,-28746.271,-8590.840,91.8
212.016,63.375,-128874.617,-28747.039,-8591.070,91.8
208.586,62.605,-128878.046,-28747.808,-8591.300,91.8
205.328,61.879,-128881.304,-28748.535,-8591.517,91.8
201.820,61.066,-128884.820,-28749.347,-8591.760,91.8
198.477,60.254,-128888.164,-28750.160,-8592.002,91.8
195.047,59.484,-128891.585,-28750.929,-8592.233,91.8
191.617,58.627,-128895.015,-28751.787,-8592.489,91.8
188.273,57.705,-128898.359,-28752.708,-8592.764,91.8
184.945,56.848,-128901.687,-28753.566,-8593.021,91.8
181.422,55.969,-128905.210,-28754.445,-8593.284,91.8
178.094,55.156,-128908.539,-28755.257,-8593.526,91.8
174.570,54.475,-128912.070,-28755.939,-8593.730,91.8
171.242,53.705,-128915.398,-28756.708,-8593.959,91.8
167.898,52.895,-128918.742,-28757.521,-8594.203,91.8
164.469,52.145,-128922.164,-28758.269,-8594.426,91.8
161.039,51.355,-128925.593,-28759.058,-8594.662,91.8
157.695,50.629,-128928.937,-28759.785,-8594.879,91.8
154.273,49.883,-128932.367,-28760.531,-8595.102,91.8
150.930,49.113,-128935.703,-28761.300,-8595.333,91.8
147.586,48.301,-128939.046,-28762.113,-8595.575,91.8
144.258,47.510,-128942.382,-28762.904,-8595.811,91.8
140.828,46.719,-128945.804,-28763.697,-8596.048,91.8
137.570,45.885,-128949.062,-28764.531,-8596.297,91.8
134.141,45.092,-128952.492,-28765.322,-8596.534,91.8
130.797,44.301,-128955.835,-28766.113,-8596.770,91.8
127.453,43.576,-128959.179,-28766.837,-8596.987,91.8
124.125,42.785,-128962.507,-28767.628,-8597.223,91.9
120.695,41.906,-128965.937,-28768.507,-8597.486,91.9
117.438,41.094,-128969.195,-28769.322,-8597.729,91.9
113.930,40.369,-128972.703,-28770.044,-8597.945,91.9
110.586,39.576,-128976.046,-28770.837,-8598.182,91.9
107.156,38.699,-128979.476,-28771.714,-8598.444,91.9
103.734,37.951,-128982.906,-28772.462,-8598.667,91.9
100.305,37.184,-128986.328,-28773.230,-8598.897,91.9
96.875,36.436,-128989.757,-28773.978,-8599.121,91.9
93.367,35.754,-128993.265,-28774.660,-8599.325,91.9
90.023,34.984,-128996.609,-28775.429,-8599.554,91.9
86.766,34.303,-128999.867,-28776.111,-8599.758,91.9
83.250,33.666,-129003.382,-28776.748,-8599.949,91.9
79.906,33.074,-129006.726,-28777.339,-8600.125,91.9
76.398,32.459,-129010.234,-28777.955,-8600.309,91.9
72.969,31.887,-129013.664,-28778.527,-8600.480,91.9
69.461,31.162,-129017.171,-28779.253,-8600.698,91.9
65.938,30.328,-129020.695,-28780.087,-8600.947,91.9
62.242,29.535,-129024.390,-28780.878,-8601.183,91.9
58.734,28.701,-129027.906,-28781.712,-8601.432,91.9
55.039,27.801,-129031.593,-28782.613,-8601.702,91.9
51.445,26.834,-129035.187,-28783.580,-8601.990,91.9
47.836,26.021,-129038.796,-28784.394,-8602.234,91.9
44.141,25.119,-129042.492,-28785.294,-8602.502,91.9
40.633,24.285,-129046.000,-28786.130,-8602.752,91.9
37.102,23.494,-129049.531,-28786.919,-8602.989,91.9
33.508,22.682,-129053.125,-28787.732,-8603.231,91.9
29.984,21.867,-129056.648,-28788.546,-8603.474,91.9
26.656,21.098,-129059.976,-28789.316,-8603.705,91.9
23.133,20.285,-129063.500,-28790.128,-8603.948,91.9
19.703,19.582,-129066.929,-28790.832,-8604.158,91.9
16.273,18.879,-129070.359,-28791.535,-8604.368,91.9
12.852,18.088,-129073.781,-28792.326,-8604.604,91.9
9.422,17.385,-129077.210,-28793.029,-8604.814,91.9
5.992,16.615,-129080.640,-28793.798,-8605.044,91.9
2.648,15.803,-129083.984,-28794.611,-8605.287,91.9
359.141,15.035,-129087.492,-28795.378,-8605.516,91.9
355.711,14.420,-129090.921,-28795.996,-8605.701,91.9
352.289,13.672,-129094.343,-28796.742,-8605.923,91.9
349.031,12.967,-129097.609,-28797.447,-8606.134,91.9
345.695,12.133,-129100.937,-28798.281,-8606.383,91.9
342.172,11.211,-129104.460,-28799.203,-8606.659,92.0
338.664,10.199,-129107.968,-28800.214,-8606.961,92.0
335.148,9.232,-129111.484,-28801.181,-8607.250,92.0
331.461,8.377,-129115.171,-28802.039,-8607.506,92.0
